Time_s,Vout_Ideal_V,Vout_TL071_V,Vout_LF357_V,Vout_OPA828_V,Vout_ADA4817_V
0.0,3.85975973e-16,4.71282318e-13,4.71282318e-13,4.71282318e-13,4.71282318e-13
5.002501250625313e-09,6.868684173671837e-10,2.1573196169405707e-11,1.4043213458833917e-10,3.1440200128206614e-10,2.6351175729264132e-09
1.0005002501250626e-08,2.507524689401001e-08,7.817868587774488e-10,5.171201800064153e-09,1.1554959970044023e-08,9.226409132829459e-08
1.5007503751875937e-08,1.660982051689364e-07,5.221409809597197e-09,3.44958554242221e-08,7.690807718299947e-08,5.966204643698447e-07
2.0010005002501252e-08,6.463618304008205e-07,2.0475315362594106e-08,1.35089147109951e-07,3.0056983245174593e-07,2.2733845989261237e-06
2.5012506253126567e-08,1.8909379435999207e-06,6.03595612957719e-08,3.976826412599702e-07,8.83053903169625e-07,6.44342045834217e-06
3.0015007503751875e-08,4.600799422739567e-06,1.480023442929504e-07,9.737456025507748e-07,2.1577776535185583e-06,1.542247641050971e-05
3.501750875437719e-08,9.814540046297549e-06,3.182344208463031e-07,2.090706944130665e-06,4.623208691932566e-06,3.2302660051002126e-05
4.0020010005002504e-08,1.8953732444468242e-05,6.195775643129566e-07,4.06436426083862e-06,8.96827147287504e-06,6.121404876647541e-05
4.502251125562782e-08,3.384912271963584e-05,1.1157157661011313e-06,7.30774600333207e-06,1.6089474395925972e-05,0.0001072176365723583
5.0025012506253133e-08,5.674774924862837e-05,1.8864196541550792e-06,1.2336260762705362e-05,2.709951169071738e-05,0.0001762340207368692
5.502751375687844e-08,9.030298517874539e-05,3.0279520975943976e-06,1.9769362876770387e-05,4.332797898290746e-05,0.0002749103575711962
6.003001500750375e-08,0.00013755054404394199,4.653019607369686e-06,3.032919617583192e-05,6.63153535202121e-05,0.00041046207229947413
6.503251625812907e-08,0.0002018738578389196,6.890351421184197e-06,4.4836784743359706e-05,9.780161151891551e-05,0.0005905040778795828
7.003501750875438e-08,0.0002869621500974487,9.8839897044034e-06,6.420635483256428e-05,0.00013971086867899948,0.0008228838046301047
7.50375187593797e-08,0.000396764186689405,1.3792371486531276e-05,8.943833472133074e-05,0.0001941333206251727,0.0011155251911751244
8.004002001000501e-08,0.000535440201123702,1.878727171314858e-05,0.00012161150997251228,0.00026330559218539276,0.0014762896530712767
8.504252126063032e-08,0.0007073139870787793,2.5052666644806398e-05,0.00016187473182009,0.0003495904029926963,0.001912857378114565
9.004502251125564e-08,0.000916826664689265,3.2783564518607324e-05,0.00021143849349292658,0.00045545626482953495,0.0024326301401314527
9.504752376188095e-08,0.0011684931802401603,4.218483955688845e-05,0.00027156662160318163,0.0005834577426643123,0.0030426553314529484
1.0005002501250627e-07,0.001466862255711657,5.34700969607104e-05,0.00034356824917360703,0.0007362166677297254,0.003749569792422902
1.0505252626313157e-07,0.0018164801778529271,6.686058677438122e-05,0.0004287902045278041,0.000916404551413267,0.004559561128875335
1.1005502751375688e-07,0.0022218586139845925,8.258417984602901e-05,0.0005286098800675738,0.0011267263512113256,0.005478344756510872
1.150575287643822e-07,0.0026874464486159096,0.00010087441301485147,0.0006444286376028617,0.0013699056779657836,0.0065111535003427945
1.200600300150075e-07,0.003217605493746874,0.00012196960461686844,0.0007776657541624213,0.001648671421285443,0.007662737765207076
1.2506253126563282e-07,0.003816589926462233,0.00014611204752584296,0.0009297529143948778,0.0019657457793610814,0.008937373939599627
1.3006503251625814e-07,0.004488529109708256,0.00017354726696788402,0.0011021292316274144,0.0023238336719953985,0.0103388791875202
1.3506753376688346e-07,0.005237413528818012,0.0002045233529631817,0.001296236756474438,0.0027256133827801917,0.011870630587207215
1.4007003501750876e-07,0.006067083574329164,0.00023929035057414704,0.0015135164770171084,0.0031737284193636816,0.013535587940253958
1.4507253626813408e-07,0.006981220850698552,0.0002780997155671837,0.0017554047452244131,0.0036707803797124583,0.015336317760692568
1.500750375187594e-07,0.00798334164300751,0.00032120382144236145,0.0020233300807865947,0.004219322910186497,0.01727501924686735
1.550775387693847e-07,0.009076792403044924,0.0003688555179502352,0.00231871038229955,0.004821856456667134,0.01935354945961519
1.6008004002001002e-07,0.010264746902829617,0.0004213077364106654,0.0026429504345884948,0.005480823869028115,0.02157344939146414
1.6508254127063534e-07,0.011550204792818413,0.00047881313474465247,0.0029974397330677347,0.006198606722145675,0.023935968200914915
1.7008504252126063e-07,0.01293599138150475,0.0005416237813572384,0.0033835505606799395,0.006977522234609103,0.0264420871562552
1.7508754377188595e-07,0.01442475879503152,0.0006099908722373989,0.0038026363223711865,0.007819820813422714,0.029092542154449792
1.8009004502251127e-07,0.01601898751366284,0.0006841644761989398,0.00425603008395558,0.008727684041366288,0.03188784485088376
1.8509254627313657e-07,0.017720988917368685,0.0007643933116334967,0.0047450433062903455,0.00970322313885743,0.034828302585503984
1.900950475237619e-07,0.019532908488682343,0.0008509245437994197,0.005270964772661131,0.010748477819103153,0.03791403648770229
1.950975487743872e-07,0.02145672949070936,0.0009440036048142673,0.0058350596253914965,0.011865415479511757,0.04114499850228062
2.0010005002501253e-07,0.02349427662863033,0.0010438740328022617,0.006438568556693551,0.013055930701894954,0.044520987303786654
2.0510255127563783e-07,0.02564722099162382,0.0011507773295737873,0.0070827071578435236,0.014321844949898953,0.048041662078961746
2.1010505252626315e-07,0.027917083910251134,0.0012649528255057533,0.007768665322476241,0.015664906530657333,0.0517065562242006
2.1510755377688847e-07,0.030305242266789406,0.0013866375800574294,0.008497606781166187,0.017086790975985998,0.05551508862398095
2.2011005502751377e-07,0.03281293287781491,0.0015160662693244622,0.009270668710057429,0.018589101172628315,0.05946657510721332
2.251125562781391e-07,0.035441257565977005,0.0016534711026043028,0.010088961372188497,0.020173367882013012,0.06356023792734575
2.301150575287644e-07,0.038191188227947995,0.0017990817225006512,0.010953568034101057,0.021841050442005013,0.06779521489480354
2.351175587793897e-07,0.04106357137492347,0.0019531251615643825,0.011865544418231117,0.023593537543007508,0.07217056743514162
2.40120060030015e-07,0.04405913343644222,0.0021158257552824416,0.01282591901011506,0.025432147955561785,0.07668528791976748
2.451225612806403e-07,0.0471784851831736,0.0022874050839185598,0.01383569271752877,0.02735813152990296,0.081338306417406
2.5012506253126564e-07,0.05042212685444123,0.0024680819547635824,0.014895838767321666,0.02937267007520761,0.08612849653253417
2.5512756378189096e-07,0.05379045233005705,0.0026580723101040527,0.016007302880218115,0.03147687853435119,0.09105468109724536
2.601300650325163e-07,0.057283754107797916,0.002857589218824013,0.017171003247513764,0.03367180583955179,0.0961156367948026
2.651325662831416e-07,0.06090222752249127,0.003066842831828716,0.018387830356174095,0.035958436285983005,0.10131009847039399
2.701350675337669e-07,0.06464597492902653,0.0032860403417500766,0.019658647535347684,0.038337690612866446,0.10663676398794031
