Time_s,Vout_Ideal_V,Vout_TL071_V,Vout_LF357_V,Vout_OPA828_V,Vout_ADA4817_V
0.0,3.85975973e-16,4.71282318e-13,4.71282318e-13,4.71282318e-13,4.71282318e-13
3.0015007503751875e-08,1.198569533369379e-06,9.904335622193095e-08,3.939758031427775e-07,5.799271226216958e-07,3.918200347853286e-06
6.003001500750375e-08,2.8473631199088714e-05,1.324749987805875e-06,6.915452507259369e-06,1.3171757218068565e-05,8.174165241017705e-05
9.004502251125562e-08,0.00017969789619735844,7.898873937786869e-06,4.098985313542112e-05,8.424557491401068e-05,0.00045792427168170845
1.200600300150075e-07,0.0005953364879705363,2.45498658600021e-05,0.00015317248702275213,0.0003181074538016621,0.001412421930815603
1.5007503751875937e-07,0.00143336538471427,6.0991708105019715e-05,0.0003827761653640924,0.0007846622156293757,0.0030388318702256616
1.8009004502251125e-07,0.0028033720230261055,0.0001250160655627095,0.0007753038444324944,0.001567971728977585,0.005480611461215201
2.1010505252626312e-07,0.0048085727773259914,0.00022560635484955335,0.0013815691492595026,0.0027534484262585063,0.008789709352299972
2.40120060030015e-07,0.007520439612089345,0.0003715708844364259,0.00224596766711907,0.00440962207630359,0.012980496298729802
2.7013506753376687e-07,0.010985646196576406,0.0005715077733635865,0.0034093060115946306,0.006593586129616558,0.018041765481529897
3.0015007503751875e-07,0.015229176662610366,0.0008336444721322195,0.004907927261800389,0.009350382518618687,0.02394764394422581
3.301650825412706e-07,0.020258789052131847,0.0011657731918362569,0.006773525278210106,0.01271373240291057,0.03066517085177234
3.601800900450225e-07,0.026069409531751395,0.001575232971089616,0.009033283466213557,0.0167073107068166,0.038158787830529235
3.9019509754877437e-07,0.03264687439605968,0.002068913803087477,0.011710156840828202,0.021346162712640147,0.04639269005894283
4.2021010505252625e-07,0.03997087559158192,0.0026532703467992943,0.014823206712201147,0.026638070204700187,0.055331919440807356
4.502251125562781e-07,0.04801716363445878,0.0033343395146296978,0.01838794330078156,0.03258478641528595,0.06494280088878766
4.8024012006003e-07,0.05675914067040963,0.004117759131329751,0.022416656320468395,0.03918311483540961,0.07519306917207581
5.102551275637819e-07,0.06616898203601546,0.005008786386042804,0.02691872512873308,0.046425834397971835,0.08605186454620353
5.402701350675337e-07,0.07621840989682449,0.0060123157590554295,0.03190090560724643,0.05430248476471527,0.09748968045619189
5.702851425712856e-07,0.08687921711922716,0.0071328960917948405,0.037367594261939446,0.06280002855708931,0.1094782983189387
6.003001500750375e-07,0.09812361366228783,0.008374746893680505,0.04332107035626495,0.07190340790060928,0.12199072185852274
6.303151575787894e-07,0.10992445181882267,0.009741773880572948,0.04976171791763474,0.08159601090521405,0.13500111553199734
6.603301650825412e-07,0.12225536355064484,0.011237583740911465,0.05668822882185204,0.09186006128592172,0.14848474805983392
6.903451725862931e-07,0.1350908420228719,0.012865498374183097,0.06409778863409368,0.1026769431066219,0.16241793966787593
7.20360180090045e-07,0.14840628337303266,0.01462856808716017,0.07198624651099432,0.1140274701420424,0.17677801310645752
7.503751875937969e-07,0.16217800077689198,0.016529584532752502,0.08034827037434233,0.12589211022369182,0.19154324654171714
7.803901950975487e-07,0.17638322062504222,0.018571093028344105,0.08917748860145341,0.1382511686290482,0.20669282872239927
8.104052026013006e-07,0.19100006747169207,0.02075540399815674,0.09846661930727464,0.15108493781199248,0.2222068174771438
8.404202101050525e-07,0.2060075421689219,0.023084604213891635,0.10820758777915625,0.16437382190697106,0.2380661008729153
8.704352176088044e-07,0.22138549478730143,0.02556056749670871,0.11839163421288387,0.17809843460791747,0.2542523568644776
9.004502251125562e-07,0.2371145917166287,0.02818496446651503,0.1290094101917557,0.19223967931225525,0.270748018342527
9.304652326163081e-07,0.25317628802385755,0.030959272517066823,0.14005106833194395,0.20677880958512126,0.2875362370436471
9.6048024012006e-07,0.26955279171760715,0.033884784962756674,0.15150634161435642,0.22169748010980292,0.3046008509355653
9.90495247623812e-07,0.286227036135947,0.036962619621761936,0.1633646156216064,0.2369777803417438,0.32192635466057545
1.0205102551275638e-06,0.30318264291514124,0.04019372724938286,0.175614995687365,0.25260226467555125,0.33949786721525915
1.0505252626313156e-06,0.3204039023322846,0.043578899607162554,0.18824636408253162,0.2685539717319419,0.3573011027955653
1.0805402701350675e-06,0.3378757309980524,0.04711877713080656,0.20124743581823093,0.2848164296324073,0.37532234471475096
1.1105552776388194e-06,0.35558365196906117,0.050813855756538406,0.21460680472754295,0.30137366983671326,0.39354841944965036
1.1405702851425711e-06,0.3735137625480777,0.05466449425471664,0.22831298689769133,0.3182102259566975,0.4119666714152031
1.170585292646323e-06,0.3916527117923466,0.05867092076661728,0.24235446005599875,0.3353111317512674,0.43056493858230427
1.200600300150075e-06,0.4099876766068258,0.06283323904399603,0.2567196971301449,0.3526619169853188,0.4493315314895502
1.230615307653827e-06,0.4285063318194145,0.06715143422323241,0.2713971974639057,0.3702485991290795,0.468255209811696
1.2606303151575788e-06,0.44719683369914326,0.0716253788045553,0.2863755129723181,0.3880576750459613,0.4873251627490461
1.2906453226613306e-06,0.46604779394167195,0.076254838313559,0.30164327268092805,0.40607611026167234,0.5065309895400144
1.3206603301650825e-06,0.4850482619629954,0.08103947594255927,0.31718920491001384,0.42429132621386256,0.5258626807323468
1.3506753376688344e-06,0.5041877017381771,0.08597885803505032,0.33300215344079986,0.442691188507728,0.5453106006996835
1.3806903451725861e-06,0.5234559764933171,0.09107245837186845,0.3490710953551582,0.4612639927429433,0.5648654691551209
1.410705352676338e-06,0.542843327539285,0.09631966307860357,0.36538515543120004,0.47999845161469445,0.5845183465228517
1.44072036018009e-06,0.5623403577251929,0.10171977501774482,0.38193361500953343,0.4988836803183961,0.6042606187218202
