Time_s,Vout_Ideal_V,Vout_TL071_V,Vout_LF357_V,Vout_OPA828_V,Vout_ADA4817_V
7.51575787893947e-06,-1.703644887022111,0.0007364075727425649,-1.1365758885794897,-1.569089095328064,-1.7501638090584495
7.52176088044022e-06,-1.7073079148448225,-0.002986443252566186,-1.1452684982563284,-1.5749919291409706,-1.7522169403296548
7.5277638819409705e-06,-1.7108190998713357,-0.0067043819000798775,-1.1538592924740372,-1.5807545993770886,-1.754114282861483
7.533766883441721e-06,-1.7141781355339671,-0.010417087638518393,-1.1623475066139073,-1.586376598329765,-1.7558556702080812
7.539769884942471e-06,-1.7173847344462232,-0.014124240153528833,-1.1707323764866435,-1.5918574191511756,-1.757440946179512
7.545772886443221e-06,-1.720438610110455,-0.01782551960525427,-1.1790131579429708,-1.597196588097248,-1.7588699744149645
7.551775887943971e-06,-1.723339502136468,-0.02152060672222269,-1.187189116394196,-1.602393637491345,-1.7601426287595194
7.557778889444722e-06,-1.7260871501340667,-0.02520918270135235,-1.1952595142279132,-1.6074481006057024,-1.7612587969575764
7.563781890945472e-06,-1.7286813112288142,-0.028890929240561896,-1.2032236308580282,-1.6123595402831412,-1.76221837885906
7.569784892446223e-06,-1.7311217680892443,-0.032565528714178796,-1.2110807617258623,-1.6171275258783389,-1.7630212922834076
7.575787893946973e-06,-1.7334082973964982,-0.036232664182346816,-1.2188302027921953,-1.6217516372854421,-1.7636674671255668
7.5817908954477235e-06,-1.7355406993898947,-0.03989201912204476,-1.2264712630215102,-1.6262314703859926,-1.7641568452801697
7.587793896948474e-06,-1.7375187937992995,-0.043543277871325343,-1.2340032549014501,-1.6305666251341666,-1.7644893826770238
7.593796898449224e-06,-1.7393424038827412,-0.04718612540472413,-1.2414255044678335,-1.6347567280160076,-1.7646650512757938
7.599799899949975e-06,-1.7410113699845922,-0.050820247433508464,-1.248737354263331,-1.6388014149580787,-1.7646838370613147
7.605802901450725e-06,-1.7425255483565782,-0.05444533039978387,-1.2559381497742872,-1.6427003260196098,-1.7645457360384313
7.611805902951476e-06,-1.7438847958599302,-0.05806106152401408,-1.2630272441828916,-1.6464531242335168,-1.7642507602568536
7.617808904452226e-06,-1.7450889964922462,-0.06166712895145574,-1.270004009462331,-1.6500594791045522,-1.7637989357764539
7.6238119059529765e-06,-1.746138053012106,-0.06526322153516168,-1.2768678188648326,-1.6535190707969987,-1.7631902986771146
7.629814907453726e-06,-1.7470318659289645,-0.06884902902998453,-1.283618064373586,-1.656831602418809,-1.7624249071384535
7.635817908954477e-06,-1.747770358685943,-0.0724242420925801,-1.2902541357476736,-1.6599967835347673,-1.7615028373103874
7.641820910455227e-06,-1.748353464746173,-0.07598855231708425,-1.2967754421016504,-1.6630143308460228,-1.7604241572132415
7.647823911955977e-06,-1.7487811311659829,-0.07954165222817143,-1.3031814032696336,-1.665883984666933,-1.7591889693211509
7.653826913456728e-06,-1.7490533250417208,-0.08308323525946333,-1.3094714512548267,-1.6686054974809401,-1.757797379589723
7.659829914957478e-06,-1.74917002276018,-0.08661299598261318,-1.3156450195195595,-1.6711786232306152,-1.7562495145432746
7.665832916458229e-06,-1.7491312050409205,-0.09013062995638398,-1.3217015636652323,-1.6736031415857928,-1.754545512267164
7.671835917958979e-06,-1.7489368826635319,-0.09363583370005944,-1.3276405364596287,-1.6758788394027009,-1.7526855211811285
7.67783891945973e-06,-1.7485870784766384,-0.09712830501228781,-1.333461407886943,-1.6780055163811904,-1.7506697076051703
7.68384192096048e-06,-1.7480818133048526,-0.10060774268137261,-1.339163663578589,-1.6799829830307154,-1.7484982539641867
7.68984492246123e-06,-1.7474211344246122,-0.10407384663779909,-1.3447467935787898,-1.6818110727043523,-1.746171344453433
7.69584792396198e-06,-1.7466051055391696,-0.10752631752984503,-1.3502103035389696,-1.683489625161981,-1.7436891898174942
7.701850925462731e-06,-1.7456337967535769,-0.11096485786781364,-1.3555536999451723,-1.6850184873999,-1.7410520143016506
7.707853926963482e-06,-1.7445072890425213,-0.11438917184666332,-1.3607765129466733,-1.6863975228312156,-1.7382600443409613
7.713856928464232e-06,-1.743225686184292,-0.11779896374781415,-1.3658782809834922,-1.6876266157736868,-1.7353135347201893
7.719859929964982e-06,-1.7417891019771885,-0.12119393949336683,-1.3708585415013508,-1.6887056651925962,-1.7322127436147372
7.725862931465733e-06,-1.740197663877739,-0.12457380637124542,-1.375716860216708,-1.6896345654607303,-1.7289579458794029
7.731865932966483e-06,-1.7384515157392697,-0.12793827330905458,-1.3804528001124563,-1.6904132401012506,-1.7255494380743084
7.737868934467234e-06,-1.7365508114351174,-0.1312870502363985,-1.3850659378397203,-1.6910416226573286,-1.721987514519771
7.743871935967984e-06,-1.734495714858629,-0.13461984808488264,-1.389555870089645,-1.691519656692146,-1.7182724901906485
7.749874937468735e-06,-1.732286410897849,-0.13793637988558266,-1.39392219896048,-1.6918472957888944,-1.7144046955821892
7.755877938969485e-06,-1.7299231025414705,-0.14123636047963992,-1.398164528489845,-1.6920245145404702,-1.7103844796243848
7.761880940470235e-06,-1.7274059910793393,-0.1445195045383095,-1.4022824881224618,-1.692051301942171,-1.7062122028575049
7.767883941970986e-06,-1.7247353005148571,-0.14778552937152603,-1.406275714649525,-1.6919276499883942,-1.7018882258218204
7.773886943471736e-06,-1.721911268549675,-0.15103415392540262,-1.4101438538675337,-1.6916535776894448,-1.6974129336972918
7.779889944972487e-06,-1.718934149242221,-0.15426509851637835,-1.4138865599691848,-1.691229099778289,-1.6927867332491435
7.785892946473236e-06,-1.7158042029826919,-0.15747808472724312,-1.4175035050977485,-1.6906542600032017,-1.6880100289227564
7.791895947973986e-06,-1.712521708627514,-0.16067283561808876,-1.4209943635159576,-1.6899291121324662,-1.6830832460181486
7.797898949474736e-06,-1.7090869655471739,-0.16384907640788357,-1.4243588310753372,-1.6890537199543774,-1.6780068251956513
7.803901950975487e-06,-1.7055002689748884,-0.16700653316522193,-1.4275966084204095,-1.6880281572772389,-1.6727812133005309
7.809904952476237e-06,-1.701761939390896,-0.17014493448340126,-1.430707411422711,-1.686852515345873,-1.6674068733879985
7.815907953976988e-06,-1.6978723084152079,-0.17326401006969464,-1.4336909607867934,-1.6855269043253627,-1.6618842885532867
7.821910955477738e-06,-1.693831726573087,-0.17636349152190064,-1.4365469961224608,-1.6840514380990497,-1.6562139495317634
7.827913956978489e-06,-1.689640551836319,-0.17944311192712295,-1.4392752644860425,-1.6824262442935471,-1.6503963532637422
7.833916958479239e-06,-1.6852991547601806,-0.1825026065163378,-1.4418755255173583,-1.680651470575488,-1.6444320253393874
7.83991995997999e-06,-1.68080791709975,-0.18554171175847908,-1.4443475463227613,-1.6787272809182594,-1.6383214941392032
7.84592296148074e-06,-1.6761672431935972,-0.1885601668895245,-1.4466911140486243,-1.6766538418387196,-1.6320652991034386
7.85192596298149e-06,-1.6713775436570295,-0.19155771164075985,-1.4489060246515253,-1.674431332293347,-1.625663997282462
7.85792896448224e-06,-1.6664392440984497,-0.194534088374647,-1.4509920753128562,-1.6720599551007507,-1.6191181557466494
7.863931965982991e-06,-1.6613527876866436,-0.19748904145764873,-1.4529490832540268,-1.6695399155591797,-1.6124283640563082
