Time_s,Time_ns,Vin_V,Vout_V,Vout_AC_V
2.31929648e-08,0.04051080454831189,4.39669916e-06,0.191773342,-0.9363848413602485
2.33376676e-08,0.1852136045483121,1.99708869e-05,0.197702018,-0.9304561653602486
2.34823704e-08,0.3299164045483123,3.50533251e-05,0.203761126,-0.9243970573602486
2.36270732e-08,0.47461920454831247,4.92726342e-05,0.20995208,-0.9182061033602485
2.3771776e-08,0.6193220045483127,6.22786876e-05,0.216276271,-0.9118819123602485
2.39164788e-08,0.7640248045483129,7.37512332e-05,0.222735071,-0.9054231123602485
2.40611816e-08,0.908727604548313,8.34077788e-05,0.229329828,-0.8988283553602485
2.42058844e-08,1.0534304045483132,9.10105483e-05,0.236061866,-0.8920963173602485
2.43505872e-08,1.1981332045483135,9.63723362e-05,0.242932483,-0.8852257003602485
2.449529e-08,1.3428360045483103,9.93611176e-05,0.249942948,-0.8782152353602486
2.46399928e-08,1.4875388045483104,9.99032987e-05,0.257094499,-0.8710636843602486
2.47846956e-08,1.6322416045483108,9.79855293e-05,0.264388346,-0.8637698373602485
2.49293984e-08,1.776944404548311,9.36550312e-05,0.27182566,-0.8563325233602486
2.50741012e-08,1.921647204548311,8.70184355e-05,0.279407578,-0.8487506053602485
2.5218804e-08,2.0663500045483114,7.82391574e-05,0.287135201,-0.8410229823602485
2.53635068e-08,2.2110528045483115,6.75333718e-05,0.295009588,-0.8331485953602485
2.55082096e-08,2.3557556045483117,5.51646905e-05,0.303031757,-0.8251264263602485
2.56529124e-08,2.500458404548312,4.14376716e-05,0.311202682,-0.8169555013602485
2.57976152e-08,2.645161204548312,2.66903198e-05,0.319523293,-0.8086348903602485
2.5942318e-08,2.7898640045483125,1.12857638e-05,0.327994472,-0.8001637113602486
2.60870208e-08,2.9345668045483126,-4.3966851e-06,0.336617053,-0.7915411303602485
2.62317236e-08,3.0792696045483128,-1.99708731e-05,0.34539182,-0.7827663633602485
2.63764264e-08,3.223972404548313,-3.50533119e-05,0.354319505,-0.7738386783602486
