Time_s,Time_ns,Vin_V,Vout_V,Vout_AC_V
7.79217049e-07,316.16796909096627,-9.93018962e-05,-10.6065021,2.1895656843535356
7.79348366e-07,316.29928609096623,-9.93834448e-05,-10.6001001,2.195967684353535
7.79549823e-07,316.50074309096624,-9.94987358e-05,-10.589083,2.2069847843535353
7.79726725e-07,316.6776450909662,-9.95901652e-05,-10.5801418,2.215925984353536
7.79917325e-07,316.86824509096624,-9.96783985e-05,-10.5719929,2.224074884353536
7.80216159e-07,317.1670790909663,-9.97952587e-05,-10.5600181,2.236049684353535
7.8049738e-07,317.44830009096626,-9.98812539e-05,-10.5478345,2.2482332843535353
7.80888111e-07,317.8390310909662,-9.99621061e-05,-10.5299696,2.2660981843535364
7.81520207e-07,318.4711270909662,-9.99977032e-05,-10.5017894,2.294278384353536
7.82165818e-07,319.11673809096624,-9.99125706e-05,-10.4735355,2.322532284353535
7.8345704e-07,320.40796009096624,-9.93745464e-05,-10.4168831,2.379184684353536
7.85244143e-07,322.1950630909662,-9.78259578e-05,-10.3389007,2.457167084353536
7.881382e-07,325.0891200909663,-9.33773543e-05,-10.2139439,2.5821238843535355
7.91032257e-07,327.9831770909663,-8.66294901e-05,-10.0905269,2.7055408843535353
7.93926314e-07,330.8772340909662,-7.774852e-05,-9.96863503,2.827432754353536
7.96820371e-07,333.77129109096626,-6.6953123e-05,-9.84824899,2.9478187943535357
7.99714428e-07,336.66534809096623,-5.45091178e-05,-9.72934519,3.0667225943535357
8.02608485e-07,339.55940509096627,-4.07229169e-05,-9.61189951,3.184168274353535
8.05502542e-07,342.45346209096624,-2.59339826e-05,-9.49590388,3.3001639043535356
8.08396599e-07,345.3475190909663,-1.05064675e-05,-9.3813347,3.4147330843535357
8.09885184e-07,346.8361040909663,-2.44611345e-06,-9.32293916,3.473128624353535
8.11622991e-07,348.5739110909662,6.98019223e-06,-9.25522178,3.5408460043535364
8.1357932e-07,350.53024009096623,1.75133812e-05,-9.17957796,3.616489824353536
8.14421586e-07,351.3725060909663,2.19943972e-05,-9.14721571,3.6488520743535364
8.14943166e-07,351.89408609096625,2.47468504e-05,-9.12721895,3.668848834353536
8.15207187e-07,352.1581070909662,2.61327078e-05,-9.11710463,3.6789631543535357
8.15377538e-07,352.32845809096625,2.70240584e-05,-9.11058218,3.685485604353536
8.15544427e-07,352.4953470909662,2.78950507e-05,-9.10419917,3.6918686143535364
8.1564908e-07,352.60000009096626,2.84400727e-05,-9.10020236,3.695865424353535
8.15739608e-07,352.6905280909662,2.89107922e-05,-9.09675023,3.699317554353536
8.15833734e-07,352.7846540909662,2.93994776e-05,-9.0931667,3.7029010843535364
8.15941332e-07,352.8922520909662,2.99571731e-05,-9.08907595,3.706991834353536
8.16082021e-07,353.0329410909663,3.06848318e-05,-9.08372832,3.7123394643535352
8.16174318e-07,353.12523809096626,3.11612373e-05,-9.08021613,3.7158516543535356
8.16249106e-07,353.2000260909662,3.15466916e-05,-9.07736552,3.718702264353535
8.16317403e-07,353.2683230909663,3.18982372e-05,-9.0747577,3.7213100843535365
8.16386104e-07,353.3370240909663,3.22514192e-05,-9.07213036,3.7239374243535366
8.16452007e-07,353.4029270909663,3.25898e-05,-9.06960756,3.726460224353536
8.16520968e-07,353.4718880909662,3.29434333e-05,-9.06696778,3.729100004353535
8.16597105e-07,353.5480250909663,3.33333265e-05,-9.06405728,3.7320105043535357
8.1668018e-07,353.6311000909663,3.37581024e-05,-9.06089074,3.735177044353536
8.16767612e-07,353.7185320909662,3.42044171e-05,-9.0575714,3.7384963843535353
8.1687167e-07,353.82259009096623,3.47345937e-05,-9.05363723,3.742430554353536
8.1699136e-07,353.9422800909662,3.53430455e-05,-9.04912306,3.7469447243535363
8.17120946e-07,354.0718660909663,3.60001219e-05,-9.0442305,3.7518372843535364
8.1722323e-07,354.17415009096624,3.65175003e-05,-9.0403557,3.7557120843535365
8.1731732e-07,354.2682400909663,3.69924442e-05,-9.03677828,3.7592895043535357
8.17414944e-07,354.3658640909662,3.74842029e-05,-9.03305666,3.763011124353536
8.17519925e-07,354.47084509096624,3.80118483e-05,-9.02905262,3.767015164353536
8.17651446e-07,354.6023660909662,3.86711433e-05,-9.02405003,3.772017754353536
8.17783808e-07,354.7347280909662,3.93326643e-05,-9.01904031,3.7770274743535364
8.17914841e-07,354.86576109096626,3.99855459e-05,-9.01410236,3.781965424353535
8.18063384e-07,355.0143040909663,4.07232212e-05,-9.00851349,3.7875542943535354
8.1825992e-07,355.2108400909663,4.16951544e-05,-9.00110385,3.794963934353536
8.18418302e-07,355.3692220909662,4.24749601e-05,-8.99511499,3.8009527943535364
8.18591639e-07,355.5425590909663,4.33247974e-05,-8.98855443,3.807513354353535
8.18756542e-07,355.70746209096626,4.41297291e-05,-8.98232316,3.813744624353536
8.1891883e-07,355.86975009096625,4.49184383e-05,-8.97620879,3.8198589943535364
8.19110487e-07,356.0614070909662,4.5845394e-05,-8.96900562,3.827062164353535
8.19317079e-07,356.2679990909663,4.68390203e-05,-8.96124626,3.8348215243535364
8.19554958e-07,356.5058780909663,4.79758245e-05,-8.95230625,3.8437615343535363
8.19814535e-07,356.7654550909662,4.92071849e-05,-8.94255131,3.853516474353535
8.20085318e-07,357.03623809096626,5.04812953e-05,-8.9323903,3.863677484353536
8.20400384e-07,357.35130409096627,5.1950028e-05,-8.92059113,3.8754766543535357
8.20789168e-07,357.7400880909663,5.37414208e-05,-8.90605342,3.8900143643535365
8.21268387e-07,358.2193070909662,5.59165008e-05,-8.88815976,3.907908024353535
8.21731427e-07,358.68234709096623,5.79822264e-05,-8.87098283,3.925084954353535
8.22078896e-07,359.0298160909663,5.95083856e-05,-8.8587993,3.9372684843535364
8.22401455e-07,359.3523750909663,6.09061996e-05,-8.84969116,3.946376624353535
8.22714179e-07,359.6650990909662,6.22435767e-05,-8.84378068,3.9522871043535357
8.22997392e-07,359.9483120909662,6.34392829e-05,-8.83992239,3.956145394353536
8.23338809e-07,360.2897290909662,6.48607726e-05,-8.83529492,3.960772864353535
8.23649614e-07,360.6005340909663,6.6135455e-05,-8.83134043,3.9647273543535366
8.23936022e-07,360.8869420909662,6.72934266e-05,-8.82883407,3.9672337143535366
8.24247522e-07,361.19844209096624,6.85343751e-05,-8.82733755,3.9687302343535364
8.24655903e-07,361.6068230909663,7.013155e-05,-8.82537682,3.970690964353535
8.25047578e-07,361.9984980909663,7.16310242e-05,-8.82262463,3.973443154353536
8.25532558e-07,362.4834780909663,7.3442772e-05,-8.81884867,3.9772191143535363
8.26192529e-07,363.14344909096627,7.58262643e-05,-8.81409224,3.981975544353535
8.26907158e-07,363.8580780909663,7.82973542e-05,-8.80903355,3.987034234353535
8.27962135e-07,364.9130550909663,8.17290074e-05,-8.80134091,3.9947268743535354
8.29112382e-07,366.0633020909662,8.51649142e-05,-8.79282926,4.003238524353536
8.30705149e-07,367.65606909096624,8.93721785e-05,-8.78086679,4.0152009943535365
8.32530477e-07,369.48139709096625,9.33712718e-05,-8.76687312,4.029194664353536
8.34745364e-07,371.6962840909663,9.69910533e-05,-8.74949598,4.046571804353535
8.37512081e-07,374.46300109096626,9.95418019e-05,-8.72719159,4.068876194353535
8.40406138e-07,377.35705809096623,9.98120857e-05,-8.70316453,4.092903254353535
8.43300195e-07,380.25111509096627,9.76246643e-05,-8.67844263,4.1176251543535365
8.46194252e-07,383.1451720909662,9.30333994e-05,-8.65304341,4.143024374353535
8.47312839e-07,384.2637590909663,9.06369251e-05,-8.64304704,4.153020744353535
8.48093975e-07,385.0448950909663,8.87647766e-05,-8.63600809,4.160059694353535
8.48503284e-07,385.4542040909662,8.77198643e-05,-8.63230083,4.163766954353536
8.48816693e-07,385.7676130909663,8.68904764e-05,-8.62945343,4.166614354353536
8.49182275e-07,386.1331950909663,8.58912707e-05,-8.62612249,4.169945294353536
8.49373033e-07,386.32395309096626,8.53564404e-05,-8.62438034,4.171687444353536
8.49533218e-07,386.4841380909662,8.49002592e-05,-8.62291526,4.173152524353537
8.49698118e-07,386.6490380909663,8.4423946e-05,-8.621405,4.174662784353536
8.49819596e-07,386.7705160909663,8.40687297e-05,-8.6202911,4.175776684353536
8.499771e-07,386.9280200909662,8.36027263e-05,-8.61884517,4.177222614353536
8.50141055e-07,387.09197509096623,8.31111492e-05,-8.61733803,4.178729754353535
8.50364099e-07,387.3150190909663,8.2431851e-05,-8.61528446,4.180783324353536
8.50619676e-07,387.5705960909662,8.16386237e-05,-8.61292673,4.183141054353536
8.5098389e-07,387.93481009096627,8.04811148e-05,-8.60955827,4.186509514353535
8.51559292e-07,388.5102120909662,7.85885179e-05,-8.60421626,4.191851524353536
8.52177922e-07,389.12884209096626,7.64682933e-05,-8.5984453,4.197622484353536
8.53415182e-07,390.3661020909662,7.1971719e-05,-8.58681817,4.209249614353535
8.55719612e-07,392.6705320909663,6.2748443e-05,-8.56486396,4.2312038243535355
8.58595724e-07,395.5466440909662,4.98798999e-05,-8.53692994,4.2591378443535355
8.61489781e-07,398.4407010909663,3.57073427e-05,-8.50824483,4.287822954353535
8.64383838e-07,401.3347580909662,2.06555521e-05,-8.47912146,4.316946324353536
8.67277895e-07,404.22881509096624,5.0951532e-06,-8.45149087,4.344576914353535
8.68810022e-07,405.76094209096624,-3.21795091e-06,-8.44082149,4.355246294353536
8.70581374e-07,407.5322940909662,-1.27976123e-05,-8.43891694,4.357150844353535
8.71140402e-07,408.0913220909663,-1.58005266e-05,-8.44123464,4.354833144353536
8.71672308e-07,408.6232280909662,-1.86442872e-05,-8.44497236,4.351095424353536
8.71944458e-07,408.89537809096623,-2.00934375e-05,-8.44745612,4.348611664353536
8.72149663e-07,409.10058309096627,-2.11832363e-05,-8.44957017,4.346497614353536
8.72353354e-07,409.30427409096626,-2.22623981e-05,-8.45185971,4.344208074353535
8.72514087e-07,409.4650070909662,-2.31120528e-05,-8.45379486,4.342272924353535
