Time_s,Time_ns,Vin_V,Vout_V,Vout_AC_V
2.14255457e-07,98.49318702274157,5.70932364e-05,-2.33485924,-0.978062306843259
2.14316067e-07,98.55379702274156,5.60079821e-05,-2.34194742,-0.9851504868432588
2.14369432e-07,98.60716202274158,5.50444233e-05,-2.34818471,-0.9913877768432588
2.14422452e-07,98.66018202274158,5.40797727e-05,-2.35437831,-0.9975813768432589
2.14476376e-07,98.71410602274157,5.30913375e-05,-2.36067384,-1.003876906843259
2.14533673e-07,98.77140302274158,5.20331083e-05,-2.36735904,-1.010562106843259
2.14613198e-07,98.85092802274156,5.05510146e-05,-2.37663074,-1.0198338068432589
2.14685774e-07,98.92350402274155,4.91852801e-05,-2.38508491,-1.0282879768432587
2.14742323e-07,98.98005302274157,4.81126469e-05,-2.39166751,-1.034870576843259
2.14791494e-07,99.02922402274156,4.71740648e-05,-2.39738798,-1.0405910468432589
2.14839118e-07,99.07684802274154,4.62598901e-05,-2.40292566,-1.046128726843259
2.14887349e-07,99.12507902274157,4.53290239e-05,-2.40853122,-1.0517342868432589
2.14934402e-07,99.17213202274158,4.44161004e-05,-2.41399737,-1.057200436843259
2.14990289e-07,99.22801902274158,4.332576e-05,-2.42048662,-1.063689686843259
2.15049542e-07,99.28727202274155,4.21627975e-05,-2.4273629,-1.0705659668432588
2.15114621e-07,99.35235102274157,4.08774517e-05,-2.43491075,-1.0781138168432587
2.15174806e-07,99.41253602274156,3.96815058e-05,-2.44188652,-1.085089586843259
2.15255131e-07,99.49286102274156,3.80748093e-05,-2.45118986,-1.0943929268432588
2.15340999e-07,99.57872902274156,3.63444717e-05,-2.46112598,-1.1043290468432587
2.15472395e-07,99.71012502274155,3.36724268e-05,-2.47631231,-1.1195153768432589
2.15573195e-07,99.81092502274154,3.16038884e-05,-2.48794801,-1.131151076843259
2.1566757e-07,99.90530002274156,2.96534787e-05,-2.49883104,-1.1420341068432587
2.15773381e-07,100.01111102274155,2.74519383e-05,-2.51102072,-1.1542237868432588
2.15889243e-07,100.12697302274155,2.50247167e-05,-2.52435318,-1.1675562468432588
2.1598852e-07,100.22625002274155,2.29322631e-05,-2.53576441,-1.178967476843259
2.16073434e-07,100.31116402274155,2.11340701e-05,-2.54551488,-1.1887179468432587
2.16161436e-07,100.39916602274155,1.92629081e-05,-2.55561042,-1.1988134868432587
2.16250012e-07,100.48774202274157,1.73724217e-05,-2.56576225,-1.208965316843259
2.1631891e-07,100.55664002274158,1.58974589e-05,-2.57365217,-1.2168552368432588
2.16373447e-07,100.61117702274157,1.47274021e-05,-2.57989359,-1.223096656843259
2.16424392e-07,100.66212202274156,1.36325275e-05,-2.58572095,-1.2289240168432587
2.16475871e-07,100.71360102274156,1.25245007e-05,-2.59160638,-1.2348094468432589
2.16526438e-07,100.76416802274156,1.14345643e-05,-2.59738478,-1.240587846843259
2.16591306e-07,100.82903602274158,1.00343942e-05,-2.60479311,-1.247996176843259
2.16649286e-07,100.88701602274156,8.78118952e-06,-2.61141078,-1.2546138468432588
2.16710861e-07,100.94859102274158,7.44877893e-06,-2.61843425,-1.2616373168432589
2.16768607e-07,101.00633702274156,6.19801615e-06,-2.62501665,-1.268219716843259
2.16839693e-07,101.07742302274156,4.65697977e-06,-2.63311385,-1.2763169168432589
2.16920784e-07,101.15851402274156,2.8977271e-06,-2.64234264,-1.2855457068432588
2.17036918e-07,101.27464802274157,3.76773439e-07,-2.65554529,-1.298748356843259
2.17121052e-07,101.35878202274156,-1.44976871e-06,-2.66509975,-1.3083028168432589
2.1719489e-07,101.43262002274157,-3.05242462e-06,-2.67347836,-1.3166814268432587
2.17268248e-07,101.50597802274157,-4.64387761e-06,-2.68179652,-1.3249995868432587
2.17347912e-07,101.58564202274155,-6.37079254e-06,-2.69082312,-1.334026186843259
2.17448263e-07,101.68599302274157,-8.54336099e-06,-2.70218364,-1.3453867068432588
2.17554508e-07,101.79223802274157,-1.08391055e-05,-2.71419871,-1.3574017768432587
2.17656761e-07,101.89449102274158,-1.30431426e-05,-2.72574925,-1.3689523168432587
2.1777886e-07,102.01659002274157,-1.56664493e-05,-2.73952443,-1.3827274968432588
2.17909662e-07,102.14739202274156,-1.84645037e-05,-2.75426104,-1.3974641068432587
2.18036782e-07,102.27451202274158,-2.11695135e-05,-2.76856297,-1.411766036843259
2.18174629e-07,102.41235902274157,-2.40845174e-05,-2.78405086,-1.4272539268432587
2.18330969e-07,102.56869902274155,-2.73643399e-05,-2.80159058,-1.444793646843259
2.18504206e-07,102.74193602274156,-3.09616772e-05,-2.82099327,-1.4641963368432591
2.1868192e-07,102.91965002274156,-3.46064136e-05,-2.84086046,-1.484063526843259
2.18930473e-07,103.16820302274158,-3.96164031e-05,-2.86858364,-1.511786706843259
2.19214385e-07,103.45211502274155,-4.51971688e-05,-2.90016163,-1.5433646968432588
2.19517788e-07,103.75551802274155,-5.09707831e-05,-2.93380415,-1.5770072168432587
2.2001859e-07,104.25632002274156,-6.00057131e-05,-2.98910181,-1.632304876843259
2.20545351e-07,104.78308102274156,-6.87423743e-05,-3.04695194,-1.690155006843259
2.21268865e-07,105.50659502274156,-7.92571968e-05,-3.12588849,-1.7690915568432588
2.21992379e-07,106.23010902274156,-8.78204442e-05,-3.20422532,-1.8474283868432588
2.22715894e-07,106.95362402274156,-9.42212612e-05,-3.28196588,-1.925168946843259
2.23439408e-07,107.67713802274156,-9.83020382e-05,-3.35911377,-2.002316836843259
2.24162922e-07,108.40065202274157,-9.99622931e-05,-3.43567272,-2.078875786843259
2.24886436e-07,109.12416602274158,-9.91611448e-05,-3.51164641,-2.1548494768432587
2.2560995e-07,109.84768002274156,-9.59183204e-05,-3.5870385,-2.230241566843259
2.26333465e-07,110.57119502274158,-9.03136688e-05,-3.66185263,-2.305055696843259
2.27056979e-07,111.29470902274156,-8.24851953e-05,-3.7360924,-2.379295466843259
2.27780493e-07,112.01822302274157,-7.26256627e-05,-3.80976139,-2.452964456843259
2.28504007e-07,112.74173702274156,-6.09778455e-05,-3.88286311,-2.5260661768432593
2.29227521e-07,113.46525102274157,-4.78285515e-05,-3.95540099,-2.598604056843259
2.29951036e-07,114.18876602274155,-3.350156e-05,-4.0273783,-2.6705813668432583
2.3067455e-07,114.91228002274157,-1.8349649e-05,-4.09879803,-2.742001096843259
2.31398064e-07,115.63579402274158,-2.74590874e-06,-4.16966266,-2.812865726843259
2.315245e-07,115.76223002274155,-1.24566348e-09,-4.18198957,-2.8251926368432585
